Date,Close,Volume,Stock
2023-10-05,120.59,14838279,KO
2023-10-06,126.56,12830467,KO
2023-10-07,115.84,16082304,KO
2023-10-08,115.21,17143452,KO
2023-10-09,123.02,14228277,KO
2023-10-10,115.0,13594639,KO
2023-10-11,129.86,11257039,KO
2023-10-12,119.57,11932203,KO
2023-10-13,117.93,15799664,KO
2023-10-14,104.99,15421362,KO
2023-10-15,108.95,19196244,KO
2023-10-16,111.37,13922022,KO
2023-10-17,119.1,11979986,KO
2023-10-18,123.23,14763964,KO
2023-10-19,118.37,19017057,KO
2023-10-20,114.34,19272257,KO
2023-10-21,126.93,12296409,KO
2023-10-22,118.31,17007062,KO
2023-10-23,118.24,14490081,KO
2023-10-24,114.94,18725745,KO
2023-10-25,115.93,12245911,KO
2023-10-26,101.86,17261486,KO
2023-10-27,132.8,17801428,KO
2023-10-28,124.74,16931568,KO
2023-10-29,104.57,18857555,KO
2023-10-30,120.47,13339168,KO
2023-10-31,102.83,19779743,KO
2023-11-01,118.66,12748896,KO
2023-11-02,106.2,17825231,KO
2023-11-03,114.05,11952261,KO
2023-11-04,105.01,17805054,KO
2023-11-05,105.91,10626145,KO
2023-11-06,116.88,17694498,KO
2023-11-07,114.37,12366718,KO
2023-11-08,101.79,15381559,KO
2023-11-09,106.58,10950172,KO
2023-11-10,117.94,16375987,KO
2023-11-11,108.1,16464662,KO
2023-11-12,109.47,14131047,KO
2023-11-13,113.31,16469726,KO
2023-11-14,110.22,19108949,KO
2023-11-15,119.26,10433981,KO
2023-11-16,121.79,19237585,KO
2023-11-17,114.96,16083040,KO
2023-11-18,117.19,14837312,KO
2023-11-19,107.98,12771607,KO
2023-11-20,104.02,19766788,KO
2023-11-21,104.89,17580249,KO
2023-11-22,111.46,18491478,KO
2023-11-23,115.83,13382324,KO
2023-11-24,105.36,11966118,KO
2023-11-25,118.53,15809573,KO
2023-11-26,110.96,12276027,KO
2023-11-27,130.04,13731133,KO
2023-11-28,109.27,17125592,KO
2023-11-29,116.0,11655010,KO
2023-11-30,125.94,11794702,KO
2023-12-01,120.03,18726124,KO
2023-12-02,126.91,12978875,KO
2023-12-03,120.11,15979986,KO
2023-12-04,130.98,14759130,KO
2023-12-05,101.91,17398953,KO
2023-12-06,125.99,12176771,KO
2023-12-07,108.94,14720873,KO
2023-12-08,113.73,19065991,KO
2023-12-09,111.29,13220066,KO
2023-12-10,122.93,18573293,KO
2023-12-11,119.09,18589301,KO
2023-12-12,110.62,13196615,KO
2023-12-13,119.78,15895697,KO
2023-12-14,115.97,11613978,KO
2023-12-15,119.16,16489380,KO
2023-12-16,108.84,16102229,KO
2023-12-17,126.05,17358238,KO
2023-12-18,122.11,14379007,KO
2023-12-19,106.35,15508970,KO
2023-12-20,118.49,10342831,KO
2023-12-21,104.23,17732029,KO
2023-12-22,124.38,16184562,KO
2023-12-23,102.62,10853619,KO
2023-12-24,102.22,19770200,KO
2023-12-25,114.34,19047984,KO
2023-12-26,109.96,15522254,KO
2023-12-27,120.17,16270770,KO
2023-12-28,133.53,19594384,KO
2023-12-29,109.11,11412267,KO
2023-12-30,124.91,13314505,KO
2023-12-31,132.01,19156839,KO
2020-01-01,115.31,10715951,MCD
2020-01-02,110.15,11338930,MCD
2020-01-03,104.36,14948732,MCD
2020-01-04,119.61,17394373,MCD
2020-01-05,114.39,17624992,MCD
2020-01-06,119.78,18693638,MCD
2020-01-07,125.94,14605212,MCD
2020-01-08,113.87,16428039,MCD
2020-01-09,101.81,12496326,MCD
2020-01-10,106.46,14963873,MCD
2020-01-11,118.26,10432405,MCD
2020-01-12,124.43,17628590,MCD
2020-01-13,118.61,10721453,MCD
2020-01-14,100.85,16901264,MCD
2020-01-15,112.8,16336412,MCD
2020-01-16,105.23,13994023,MCD
2020-01-17,111.01,11905774,MCD
2020-01-18,115.17,18836680,MCD
2020-01-19,109.12,17679277,MCD
2020-01-20,111.5,17162074,MCD
2020-01-21,110.61,15520735,MCD
2020-01-22,112.62,16127625,MCD
2020-01-23,110.53,14887532,MCD
2020-01-24,108.74,18268834,MCD
2020-01-25,121.46,13359534,MCD
2020-01-26,102.59,17417493,MCD
2020-01-27,116.56,12137003,MCD
2020-01-28,109.37,11856959,MCD
2020-01-29,112.79,10113059,MCD
2020-01-30,123.73,12525671,MCD
2020-01-31,106.09,19207925,MCD
2020-02-01,119.56,17482691,MCD
2020-02-02,102.0,14364004,MCD
2020-02-03,118.8,16164169,MCD
2020-02-04,105.74,19109904,MCD
2020-02-05,110.36,17150959,MCD
2020-02-06,118.23,17080787,MCD
2020-02-07,114.68,13888828,MCD
2020-02-08,114.36,16844187,MCD
2020-02-09,120.81,12928431,MCD
2020-02-10,116.88,10554409,MCD
2020-02-11,108.97,13933396,MCD
2020-02-12,106.69,16325583,MCD
2020-02-13,103.46,10695537,MCD
2020-02-14,113.53,11768351,MCD
2020-02-15,102.84,16635042,MCD
2020-02-16,107.36,14062593,MCD
2020-02-17,111.87,19795422,MCD
2020-02-18,114.01,14400108,MCD
2020-02-19,116.0,13485909,MCD
2020-02-20,109.52,11726179,MCD
2020-02-21,121.1,14974453,MCD
2020-02-22,102.81,15726865,MCD
2020-02-23,115.03,13819750,MCD
2020-02-24,109.65,15809900,MCD
2020-02-25,115.43,17304952,MCD
2020-02-26,119.53,17638957,MCD
2020-02-27,114.74,16932719,MCD
2020-02-28,111.63,18586899,MCD
2020-02-29,114.53,15131350,MCD
2020-03-01,123.55,17829566,MCD
2020-03-02,112.36,10313678,MCD
2020-03-03,121.55,12762344,MCD
2020-03-04,118.74,11149450,MCD
2020-03-05,106.22,14320766,MCD
2020-03-06,126.56,11648187,MCD
2020-03-07,116.16,12313175,MCD
2020-03-08,118.45,16183339,MCD
2020-03-09,107.64,13847266,MCD
2020-03-10,125.9,13025286,MCD
2020-03-11,107.25,13434819,MCD
2020-03-12,110.55,19296940,MCD
2020-03-13,107.12,12502638,MCD
2020-03-14,115.56,16214854,MCD
2020-03-15,105.63,13377961,MCD
2020-03-16,121.16,10561255,MCD
2020-03-17,114.52,16212190,MCD
2020-03-18,101.91,16452889,MCD
2020-03-19,114.64,16307386,MCD
2020-03-20,122.26,13789083,MCD
2020-03-21,101.93,18673771,MCD
2020-03-22,108.18,18470683,MCD
2020-03-23,105.82,16296451,MCD
2020-03-24,120.48,13043017,MCD
2020-03-25,114.9,17189092,MCD
2020-03-26,100.3,13547386,MCD
2020-03-27,117.51,16601407,MCD
2020-03-28,112.04,13193817,MCD
2020-03-29,124.61,10219509,MCD
2020-03-30,105.39,10644091,MCD
2020-03-31,106.66,18499766,MCD
2020-04-01,110.78,15443698,MCD
2020-04-02,109.29,13564926,MCD
2020-04-03,127.67,19658409,MCD
2020-04-04,114.65,17771029,MCD
2020-04-05,113.92,11827713,MCD
2020-04-06,113.37,15791175,MCD
2020-04-07,106.53,19543493,MCD
2020-04-08,111.92,15471301,MCD
2020-04-09,115.42,16492010,MCD
2020-04-10,114.58,11098843,MCD
2020-04-11,115.85,10719459,MCD
2020-04-12,104.37,14886005,MCD
2020-04-13,116.82,10065676,MCD
2020-04-14,121.68,13510920,MCD
2020-04-15,121.62,10988758,MCD
2020-04-16,113.78,17229486,MCD
2020-04-17,120.76,13542210,MCD
2020-04-18,121.44,11110231,MCD
2020-04-19,129.29,17068270,MCD
2020-04-20,117.84,17595696,MCD
2020-04-21,109.03,19314102,MCD
2020-04-22,109.94,13201530,MCD
2020-04-23,118.37,19909593,MCD
2020-04-24,118.7,17733808,MCD
2020-04-25,123.9,13963770,MCD
2020-04-26,114.17,16246448,MCD
2020-04-27,118.29,14644235,MCD
2020-04-28,104.59,14523426,MCD
2020-04-29,117.33,13124281,MCD
2020-04-30,105.94,15985890,MCD
2020-05-01,120.37,10429010,MCD
2020-05-02,119.79,11628344,MCD
2020-05-03,119.6,13470088,MCD
2020-05-04,114.94,15520612,MCD
2020-05-05,113.35,15945932,MCD
2020-05-06,124.44,16469736,MCD
2020-05-07,110.47,14183114,MCD
2020-05-08,107.45,10567014,MCD
2020-05-09,119.04,19482217,MCD
2020-05-10,114.39,10155799,MCD
2020-05-11,105.43,19386313,MCD
2020-05-12,105.47,12825116,MCD
2020-05-13,123.65,10799015,MCD
2020-05-14,123.73,13317845,MCD
2020-05-15,115.97,15694951,MCD
2020-05-16,119.49,11326085,MCD
2020-05-17,123.58,13955227,MCD
2020-05-18,104.54,15981945,MCD
2020-05-19,119.0,11329743,MCD
2020-05-20,118.56,10743525,MCD
2020-05-21,111.52,10469115,MCD
2020-05-22,106.23,19732932,MCD
2020-05-23,113.16,17329719,MCD
2020-05-24,117.81,13584464,MCD
2020-05-25,127.81,19779904,MCD
2020-05-26,109.87,11299852,MCD
2020-05-27,122.54,14006297,MCD
2020-05-28,104.16,17756103,MCD
2020-05-29,118.19,11682047,MCD
2020-05-30,117.52,19626078,MCD
2020-05-31,128.19,17034011,MCD
2020-06-01,114.29,16074287,MCD
2020-06-02,120.36,10296519,MCD
2020-06-03,109.87,16817853,MCD
2020-06-04,117.72,11456610,MCD
2020-06-05,119.42,19837429,MCD
2020-06-06,114.61,19107371,MCD
2020-06-07,107.43,11165722,MCD
2020-06-08,115.86,17344814,MCD
2020-06-09,120.25,17533272,MCD
2020-06-10,116.18,11250606,MCD
2020-06-11,115.91,15006063,MCD
2020-06-12,119.72,16271644,MCD
2020-06-13,107.29,19420070,MCD
2020-06-14,117.56,17392770,MCD
2020-06-15,118.44,17939745,MCD
2020-06-16,126.55,14858519,MCD
2020-06-17,120.0,12517527,MCD
2020-06-18,114.76,11461039,MCD
2020-06-19,111.09,10003315,MCD
2020-06-20,101.67,15540747,MCD
2020-06-21,130.67,13460102,MCD
2020-06-22,114.89,15060254,MCD
2020-06-23,109.15,12949931,MCD
2020-06-24,120.26,17871388,MCD
2020-06-25,119.85,19438833,MCD
2020-06-26,100.27,18669984,MCD
2020-06-27,117.05,10908707,MCD
2020-06-28,115.85,13831660,MCD
2020-06-29,126.73,11186929,MCD
2020-06-30,109.3,15180431,MCD
2020-07-01,114.93,10483525,MCD
2020-07-02,116.41,17181328,MCD
2020-07-03,107.55,14727875,MCD
2020-07-04,122.6,16909598,MCD
2020-07-05,112.17,14682001,MCD
2020-07-06,116.83,19897285,MCD
2020-07-07,116.06,10183434,MCD
2020-07-08,106.12,15770149,MCD
2020-07-09,108.88,11202326,MCD
2020-07-10,110.85,14310922,MCD
2020-07-11,105.99,10392413,MCD
2020-07-12,131.63,13350054,MCD
2020-07-13,107.93,15808372,MCD
2020-07-14,114.31,16911652,MCD
2020-07-15,118.63,10392616,MCD
2020-07-16,111.85,10196193,MCD
2020-07-17,101.99,16399808,MCD
2020-07-18,120.31,12201119,MCD
2020-07-19,104.07,17861087,MCD
2020-07-20,120.22,11536857,MCD
2020-07-21,109.87,14485469,MCD
2020-07-22,117.21,12487139,MCD
2020-07-23,108.45,18286810,MCD
2020-07-24,105.0,15901533,MCD
2020-07-25,101.65,14800933,MCD
2020-07-26,103.42,19153643,MCD
2020-07-27,119.26,13489109,MCD
2020-07-28,122.41,12622317,MCD
2020-07-29,117.73,13041319,MCD
2020-07-30,103.73,10370549,MCD
2020-07-31,120.54,11885924,MCD
2020-08-01,118.94,10405505,MCD
2020-08-02,121.3,12948206,MCD
2020-08-03,116.56,14603117,MCD
2020-08-04,112.01,18495818,MCD
2020-08-05,114.56,14480625,MCD
2020-08-06,105.29,17835283,MCD
2020-08-07,102.44,10892072,MCD
2020-08-08,105.94,13513686,MCD
2020-08-09,112.12,12641021,MCD
2020-08-10,111.31,13088865,MCD
2020-08-11,119.46,16077829,MCD
2020-08-12,103.99,11817057,MCD
2020-08-13,107.34,17547835,MCD
2020-08-14,117.01,16911469,MCD
2020-08-15,113.8,15665017,MCD
2020-08-16,103.48,13422863,MCD
2020-08-17,107.16,14696901,MCD
2020-08-18,120.83,14116757,MCD
2020-08-19,113.75,12352207,MCD
2020-08-20,101.4,14835526,MCD
2020-08-21,113.69,11849965,MCD
2020-08-22,113.3,10261107,MCD
2020-08-23,109.91,12152541,MCD
2020-08-24,123.89,10371699,MCD
2020-08-25,107.87,10587528,MCD
2020-08-26,113.94,10435814,MCD
2020-08-27,113.3,14908484,MCD
2020-08-28,101.9,18240195,MCD
2020-08-29,121.32,14343403,MCD
2020-08-30,117.51,19254280,MCD
2020-08-31,130.83,11985794,MCD
2020-09-01,127.5,11384254,MCD
2020-09-02,128.98,14185109,MCD
2020-09-03,110.59,13773865,MCD
2020-09-04,124.84,17366327,MCD
2020-09-05,108.27,11329622,MCD
2020-09-06,126.21,14827078,MCD
2020-09-07,114.02,14823070,MCD
2020-09-08,114.68,16105955,MCD
2020-09-09,114.2,14342888,MCD
2020-09-10,111.62,18569200,MCD
2020-09-11,108.48,16879788,MCD
2020-09-12,118.41,14500667,MCD
2020-09-13,110.49,16686305,MCD
2020-09-14,106.71,18238741,MCD
2020-09-15,112.29,19681364,MCD
2020-09-16,106.11,16871008,MCD
2020-09-17,106.09,15534659,MCD
2020-09-18,104.57,10683803,MCD
2020-09-19,120.5,10469074,MCD
2020-09-20,113.74,18314126,MCD
2020-09-21,117.04,15437955,MCD
2020-09-22,125.2,14182686,MCD
2020-09-23,120.31,10596013,MCD
2020-09-24,106.94,12140757,MCD
2020-09-25,113.96,15811292,MCD
2020-09-26,107.39,18294415,MCD
2020-09-27,107.3,13373242,MCD
2020-09-28,106.52,14478927,MCD
2020-09-29,104.57,17289815,MCD
2020-09-30,127.46,18722132,MCD
2020-10-01,118.41,13043326,MCD
2020-10-02,122.35,17052748,MCD
2020-10-03,112.23,18126867,MCD
2020-10-04,110.46,11352195,MCD
2020-10-05,132.57,11391269,MCD
2020-10-06,119.8,17849235,MCD
2020-10-07,128.92,12295721,MCD
2020-10-08,105.0,12846830,MCD
2020-10-09,105.27,13548858,MCD
2020-10-10,108.26,15038981,MCD
2020-10-11,119.78,10621892,MCD
2020-10-12,131.61,13315294,MCD
2020-10-13,116.94,10955739,MCD
2020-10-14,117.8,19122630,MCD
2020-10-15,122.59,15250511,MCD
2020-10-16,119.32,17283705,MCD
2020-10-17,101.14,13094395,MCD
2020-10-18,113.1,15749763,MCD
2020-10-19,116.56,13860741,MCD
2020-10-20,116.87,17310687,MCD
2020-10-21,120.49,14561310,MCD
2020-10-22,108.46,16400134,MCD
2020-10-23,106.93,18424995,MCD
2020-10-24,121.54,14390865,MCD
2020-10-25,112.04,15764634,MCD
2020-10-26,119.12,10331461,MCD
2020-10-27,115.72,16579617,MCD
2020-10-28,122.66,13365739,MCD
2020-10-29,113.26,16501048,MCD
2020-10-30,107.27,10861195,MCD
2020-10-31,101.1,13867011,MCD
2020-11-01,130.22,18253398,MCD
2020-11-02,111.86,18347471,MCD
2020-11-03,105.36,10427292,MCD
2020-11-04,119.63,10849441,MCD
2020-11-05,101.74,17385530,MCD
2020-11-06,126.62,12907013,MCD
2020-11-07,103.59,17856429,MCD
2020-11-08,118.48,16670197,MCD
2020-11-09,120.25,11244443,MCD
2020-11-10,119.72,19401910,MCD
2020-11-11,119.7,19407255,MCD
2020-11-12,113.22,10044611,MCD
2020-11-13,107.98,10634210,MCD
2020-11-14,116.1,12104792,MCD
2020-11-15,120.2,12422776,MCD
2020-11-16,118.45,11153016,MCD
2020-11-17,120.83,16797086,MCD
2020-11-18,110.2,12648073,MCD
2020-11-19,124.61,14292419,MCD
2020-11-20,119.7,12719429,MCD
2020-11-21,102.66,10293547,MCD
2020-11-22,104.78,16555268,MCD
2020-11-23,121.46,18781446,MCD
2020-11-24,110.09,16684357,MCD
2020-11-25,121.51,16986768,MCD
2020-11-26,107.55,14446308,MCD
2020-11-27,125.74,17640466,MCD
2020-11-28,115.34,12261385,MCD
2020-11-29,124.36,15578785,MCD
2020-11-30,126.8,17843459,MCD
2020-12-01,116.63,17693651,MCD
2020-12-02,111.84,15512197,MCD
2020-12-03,109.14,13116242,MCD
2020-12-04,119.35,14408868,MCD
2020-12-05,109.05,16805407,MCD
2020-12-06,119.45,15626735,MCD
2020-12-07,121.45,11609805,MCD
2020-12-08,108.18,10811081,MCD
2020-12-09,110.78,17680823,MCD
2020-12-10,107.38,18881415,MCD
2020-12-11,124.28,17528311,MCD
2020-12-12,120.81,19567134,MCD
2020-12-13,121.5,13648624,MCD
2020-12-14,112.66,14198052,MCD
2020-12-15,123.81,17559384,MCD
2020-12-16,120.62,16659618,MCD
2020-12-17,114.16,16873762,MCD
2020-12-18,109.14,11411044,MCD
2020-12-19,106.86,10988156,MCD
2020-12-20,111.0,13781972,MCD
2020-12-21,113.08,12675224,MCD
2020-12-22,113.28,13810643,MCD
2020-12-23,114.3,15738461,MCD
2020-12-24,105.04,16164146,MCD
2020-12-25,100.31,18069801,MCD
2020-12-26,118.01,16424349,MCD
2020-12-27,120.12,18208216,MCD
2020-12-28,111.84,11066507,MCD
2020-12-29,111.41,11609391,MCD
2020-12-30,116.04,12953633,MCD
2020-12-31,127.11,11791951,MCD
2021-01-01,114.37,16782284,MCD
2021-01-02,116.52,11013452,MCD
2021-01-03,103.15,19587809,MCD
2021-01-04,105.56,19704818,MCD
2021-01-05,121.67,11308723,MCD
2021-01-06,136.05,13019713,MCD
2021-01-07,118.88,18262688,MCD
2021-01-08,114.37,15104957,MCD
2021-01-09,103.64,19411880,MCD
2021-01-10,119.09,13388396,MCD
2021-01-11,112.84,11544168,MCD
2021-01-12,115.08,11727502,MCD
2021-01-13,125.13,16441704,MCD
2021-01-14,106.2,16126313,MCD
2021-01-15,104.62,11575540,MCD
2021-01-16,109.39,17248599,MCD
2021-01-17,104.36,10748607,MCD
2021-01-18,109.3,11763868,MCD
2021-01-19,110.92,18373334,MCD
2021-01-20,111.14,14680378,MCD
2021-01-21,111.52,17858221,MCD
2021-01-22,118.83,12262690,MCD
2021-01-23,117.24,10649226,MCD
2021-01-24,117.22,16348536,MCD
2021-01-25,125.63,15037046,MCD
2021-01-26,108.98,14375509,MCD
2021-01-27,119.37,13832276,MCD
2021-01-28,126.01,19446765,MCD
2021-01-29,114.64,18489945,MCD
2021-01-30,118.78,10095977,MCD
2021-01-31,110.56,14279296,MCD
2021-02-01,112.96,13037499,MCD
2021-02-02,101.45,10837633,MCD
2021-02-03,109.68,19951022,MCD
2021-02-04,130.82,10303497,MCD
2021-02-05,114.94,18878043,MCD
2021-02-06,113.67,17992289,MCD
2021-02-07,119.51,13926266,MCD
2021-02-08,120.25,13994978,MCD
2021-02-09,116.24,15498416,MCD
2021-02-10,112.94,12166287,MCD
2021-02-11,105.17,16598131,MCD
2021-02-12,103.65,11083723,MCD
2021-02-13,113.02,10619732,MCD
2021-02-14,121.65,14537228,MCD
2021-02-15,118.25,16478812,MCD
2021-02-16,104.28,16475990,MCD
2021-02-17,134.23,15443293,MCD
2021-02-18,124.54,16640689,MCD
2021-02-19,113.96,11798661,MCD
2021-02-20,116.21,19343477,MCD
2021-02-21,111.06,18483731,MCD
2021-02-22,105.42,12283357,MCD
2021-02-23,123.63,12835279,MCD
2021-02-24,107.04,12557182,MCD
2021-02-25,117.84,12833668,MCD
2021-02-26,111.99,15106889,MCD
2021-02-27,115.28,12956607,MCD
2021-02-28,124.46,14277845,MCD
2021-03-01,124.09,13655073,MCD
2021-03-02,116.65,14765321,MCD
2021-03-03,121.4,10759829,MCD
2021-03-04,127.28,11281776,MCD
2021-03-05,105.12,18074273,MCD
2021-03-06,103.26,12502865,MCD
2021-03-07,110.51,19113826,MCD
2021-03-08,124.5,15907697,MCD
2021-03-09,110.31,13101911,MCD
2021-03-10,111.38,12289305,MCD
2021-03-11,127.66,12741006,MCD
2021-03-12,120.81,13749232,MCD
2021-03-13,119.72,10798712,MCD
2021-03-14,112.02,13967407,MCD
2021-03-15,129.14,17473469,MCD
2021-03-16,105.55,15302254,MCD
2021-03-17,102.65,18854089,MCD
2021-03-18,119.9,15104391,MCD
2021-03-19,117.94,13028503,MCD
2021-03-20,105.82,12635742,MCD
2021-03-21,129.38,12969349,MCD
2021-03-22,111.1,16241860,MCD
2021-03-23,103.84,10920886,MCD
2021-03-24,121.56,17516849,MCD
2021-03-25,126.86,14208352,MCD
2021-03-26,106.8,17366739,MCD
2021-03-27,118.34,19039160,MCD
2021-03-28,116.8,14994997,MCD
2021-03-29,113.49,10724710,MCD
2021-03-30,107.17,11751196,MCD
2021-03-31,114.62,16920403,MCD
2021-04-01,103.96,16872889,MCD
2021-04-02,120.5,10733751,MCD
2021-04-03,112.49,18547410,MCD
2021-04-04,116.26,19538058,MCD
2021-04-05,124.03,18984561,MCD
2021-04-06,111.03,12807369,MCD
2021-04-07,105.22,16069087,MCD
2021-04-08,121.59,15160850,MCD
2021-04-09,108.89,14662346,MCD
2021-04-10,114.27,15394331,MCD
2021-04-11,112.21,12202772,MCD
2021-04-12,110.89,11511834,MCD
2021-04-13,104.69,19846370,MCD
2021-04-14,108.85,10710242,MCD
2021-04-15,113.87,16205059,MCD
2021-04-16,119.4,19102950,MCD
2021-04-17,110.75,10847328,MCD
2021-04-18,114.3,10109686,MCD
2021-04-19,108.45,15818399,MCD
2021-04-20,115.95,11543814,MCD
2021-04-21,104.13,10068506,MCD
2021-04-22,104.09,13653782,MCD
2021-04-23,112.76,19947079,MCD
2021-04-24,125.63,19999462,MCD
2021-04-25,116.89,19472097,MCD
2021-04-26,119.64,16202312,MCD
2021-04-27,118.81,18868363,MCD
2021-04-28,120.75,10336277,MCD
2021-04-29,110.18,15547307,MCD
2021-04-30,117.33,15826388,MCD
2021-05-01,113.88,14410001,MCD
2021-05-02,125.62,16179847,MCD
2021-05-03,109.35,11149500,MCD
2021-05-04,117.97,12652154,MCD
2021-05-05,116.64,17080781,MCD
2021-05-06,109.43,16379227,MCD
2021-05-07,102.75,18079118,MCD
2021-05-08,102.85,18450100,MCD
2021-05-09,122.97,17804046,MCD
2021-05-10,115.15,19167469,MCD
2021-05-11,117.95,15527910,MCD
2021-05-12,108.72,15625540,MCD
2021-05-13,110.49,11742104,MCD
2021-05-14,109.89,13713677,MCD
2021-05-15,116.89,17606887,MCD
2021-05-16,124.33,13921124,MCD
2021-05-17,109.17,16492590,MCD
2021-05-18,111.75,14243039,MCD
2021-05-19,105.96,11650496,MCD
2021-05-20,121.2,13681224,MCD
2021-05-21,127.57,16447166,MCD
2021-05-22,114.1,18739128,MCD
2021-05-23,108.23,15854259,MCD
2021-05-24,118.03,15657522,MCD
2021-05-25,114.94,11687437,MCD
2021-05-26,106.13,18257493,MCD
2021-05-27,121.97,11834573,MCD
2021-05-28,122.02,15778980,MCD
2021-05-29,113.57,19724927,MCD
2021-05-30,117.18,15051493,MCD
2021-05-31,101.18,10754691,MCD
2021-06-01,103.93,19016359,MCD
2021-06-02,103.15,14640737,MCD
2021-06-03,116.24,11092200,MCD
2021-06-04,125.19,15406986,MCD
2021-06-05,120.45,12129425,MCD
2021-06-06,108.05,17511755,MCD
2021-06-07,118.84,12979388,MCD
2021-06-08,119.39,13944910,MCD
2021-06-09,114.31,15250095,MCD
2021-06-10,111.03,14092362,MCD
2021-06-11,114.01,19059497,MCD
2021-06-12,106.0,10552145,MCD
2021-06-13,121.07,17331106,MCD
2021-06-14,114.29,17127907,MCD
2021-06-15,120.68,16607107,MCD
2021-06-16,105.57,14189085,MCD
2021-06-17,108.44,17693313,MCD
2021-06-18,121.65,17025101,MCD
2021-06-19,115.49,16690220,MCD
2021-06-20,121.29,11592688,MCD
2021-06-21,118.31,17944604,MCD
2021-06-22,106.34,16335427,MCD
2021-06-23,104.38,16441850,MCD
2021-06-24,113.96,16177691,MCD
2021-06-25,108.01,18397666,MCD
2021-06-26,108.76,12102315,MCD
2021-06-27,128.28,15397299,MCD
2021-06-28,121.28,14997262,MCD
2021-06-29,120.87,16818564,MCD
2021-06-30,120.44,17524345,MCD
2021-07-01,110.47,14613440,MCD
2021-07-02,118.54,14018007,MCD
2021-07-03,129.95,10133477,MCD
2021-07-04,112.58,18287613,MCD
2021-07-05,104.44,10480360,MCD
2021-07-06,117.23,18253105,MCD
2021-07-07,115.4,13496186,MCD
2021-07-08,121.09,12640862,MCD
2021-07-09,113.28,10618089,MCD
2021-07-10,112.95,18928821,MCD
2021-07-11,114.63,13515214,MCD
2021-07-12,111.04,19663404,MCD
2021-07-13,110.72,14598046,MCD
2021-07-14,120.58,16578905,MCD
2021-07-15,109.18,18659390,MCD
2021-07-16,119.73,11606944,MCD
2021-07-17,120.46,10971539,MCD
2021-07-18,117.62,14297790,MCD
2021-07-19,113.43,12810644,MCD
2021-07-20,114.74,11380012,MCD
2021-07-21,109.72,15150370,MCD
2021-07-22,119.9,13579444,MCD
2021-07-23,111.06,15648261,MCD
2021-07-24,109.17,12839284,MCD
2021-07-25,109.88,11482846,MCD
2021-07-26,121.66,18992448,MCD
2021-07-27,116.72,16050200,MCD
2021-07-28,117.79,17599891,MCD
2021-07-29,124.09,18831917,MCD
2021-07-30,123.93,17851327,MCD
2021-07-31,115.12,11228585,MCD
2021-08-01,121.93,12026484,MCD
2021-08-02,117.43,14710103,MCD
2021-08-03,104.02,17191190,MCD
2021-08-04,121.42,18870468,MCD
2021-08-05,120.53,19943583,MCD
2021-08-06,123.25,19621975,MCD
2021-08-07,127.33,12146415,MCD
2021-08-08,100.61,13793575,MCD
2021-08-09,106.57,10920120,MCD
2021-08-10,104.02,13391466,MCD
2021-08-11,101.41,15324560,MCD
2021-08-12,112.57,10914451,MCD
2021-08-13,121.37,10539978,MCD
2021-08-14,113.6,17344197,MCD
2021-08-15,117.2,14767844,MCD
2021-08-16,122.51,10691873,MCD
2021-08-17,122.28,14341646,MCD
2021-08-18,101.42,13220414,MCD
2021-08-19,113.16,12912956,MCD
2021-08-20,123.12,15025807,MCD
2021-08-21,109.81,10010947,MCD
2021-08-22,115.27,15142210,MCD
2021-08-23,106.38,18118058,MCD
2021-08-24,110.29,17802392,MCD
2021-08-25,115.15,16211855,MCD
2021-08-26,109.86,11660150,MCD
2021-08-27,110.9,16985412,MCD
2021-08-28,110.98,13166636,MCD
2021-08-29,111.41,17282027,MCD
2021-08-30,115.27,14356394,MCD
2021-08-31,132.81,10851311,MCD
2021-09-01,106.71,12102383,MCD
2021-09-02,116.91,19517692,MCD
2021-09-03,133.71,16772820,MCD
2021-09-04,105.63,14074703,MCD
2021-09-05,107.95,16222737,MCD
2021-09-06,111.31,16088441,MCD
2021-09-07,105.02,10270593,MCD
2021-09-08,110.12,17100474,MCD
2021-09-09,107.8,17801897,MCD
2021-09-10,123.39,16072504,MCD
2021-09-11,108.44,12411978,MCD
2021-09-12,110.44,16731835,MCD
2021-09-13,115.94,15060269,MCD
2021-09-14,122.97,17854336,MCD
2021-09-15,115.9,12680924,MCD
2021-09-16,113.64,16544677,MCD
2021-09-17,109.87,14808385,MCD
2021-09-18,111.99,12880670,MCD
2021-09-19,122.08,18212955,MCD
2021-09-20,113.95,12231593,MCD
2021-09-21,113.04,15718322,MCD
2021-09-22,106.74,16173629,MCD
2021-09-23,108.68,16534171,MCD
2021-09-24,120.99,13597451,MCD
2021-09-25,131.91,17675473,MCD
2021-09-26,111.12,18335652,MCD
2021-09-27,125.92,11708034,MCD
2021-09-28,105.56,13612795,MCD
2021-09-29,120.22,11570060,MCD
2021-09-30,116.44,11920458,MCD
2021-10-01,109.85,12519894,MCD
2021-10-02,121.21,15404336,MCD
2021-10-03,122.98,17882296,MCD
2021-10-04,111.61,19872220,MCD
2021-10-05,117.11,16669466,MCD
2021-10-06,133.77,15237287,MCD
2021-10-07,124.54,13569596,MCD
2021-10-08,106.81,19813174,MCD
2021-10-09,110.34,14581899,MCD
2021-10-10,132.65,17462143,MCD
2021-10-11,107.73,15219447,MCD
2021-10-12,120.34,11373101,MCD
2021-10-13,111.33,11573119,MCD
